SEASON,TEAM,MONTH,ELO,GP,MIN,PTS,W,L,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF
2019-20,Philadelphia 76ers,March,1503.7944512634308,73.0,3519.0,8084.0,43.0,30.0,3000.0,6417.0,848.0,2307.0,1236.0,1638.0,764.0,2553.0,3317.0,1884.0,1037.0,586.0,389.0,1529.0
2019-20,Philadelphia 76ers,November,1518.9074010652098,36.0,1738.0,3944.0,23.0,13.0,1479.0,3145.0,393.0,1085.0,593.0,795.0,366.0,1297.0,1663.0,951.0,556.0,304.0,209.0,775.0
2020-21,Philadelphia 76ers,April,1437.4754773115035,72.0,3486.0,8182.0,49.0,23.0,2981.0,6257.0,811.0,2169.0,1409.0,1836.0,722.0,2522.0,3244.0,1706.0,1040.0,655.0,447.0,1456.0
2020-21,Philadelphia 76ers,December,1489.0702468152672,21.0,1013.0,2391.0,15.0,6.0,870.0,1834.0,233.0,643.0,418.0,548.0,216.0,749.0,965.0,496.0,332.0,191.0,140.0,436.0
2020-21,Philadelphia 76ers,February,1466.1146381686062,47.0,2281.0,5374.0,32.0,15.0,1963.0,4096.0,510.0,1381.0,938.0,1211.0,477.0,1686.0,2163.0,1093.0,725.0,419.0,294.0,963.0
2020-21,Philadelphia 76ers,January,1540.1140607474658,34.0,1642.0,3867.0,22.0,12.0,1389.0,2932.0,359.0,987.0,730.0,933.0,352.0,1207.0,1559.0,794.0,530.0,291.0,212.0,685.0
2020-21,Philadelphia 76ers,March,1536.631377133324,63.0,3049.0,7163.0,42.0,21.0,2606.0,5473.0,700.0,1886.0,1251.0,1639.0,640.0,2217.0,2857.0,1472.0,926.0,577.0,397.0,1284.0
2021-22,Philadelphia 76ers,May,1535.1478251909284,6.0,288.0,672.0,4.0,2.0,248.0,508.0,80.0,208.0,96.0,111.0,46.0,206.0,252.0,136.0,83.0,48.0,42.0,110.0
2021-22,Philadelphia 76ers,December,1493.148980861204,50.0,2420.0,5394.0,31.0,19.0,1978.0,4263.0,553.0,1558.0,885.0,1091.0,426.0,1689.0,2115.0,1155.0,634.0,391.0,287.0,954.0
2021-22,Philadelphia 76ers,January,1488.1434859587996,57.0,2756.0,6113.0,34.0,23.0,2238.0,4849.0,620.0,1748.0,1017.0,1252.0,487.0,1922.0,2409.0,1314.0,711.0,437.0,322.0,1089.0
2021-22,Philadelphia 76ers,November,1507.791152238648,35.0,1695.0,3713.0,19.0,16.0,1358.0,2976.0,387.0,1104.0,610.0,746.0,286.0,1174.0,1460.0,782.0,429.0,279.0,208.0,671.0
2003-04,Phoenix Suns,December,1266.7111450157768,49.0,2357.0,4558.0,17.0,32.0,1767.0,4021.0,239.0,724.0,785.0,1026.0,536.0,1420.0,1956.0,989.0,734.0,458.0,235.0,1125.0
2003-04,Phoenix Suns,February,1303.3064099655214,75.0,3610.0,7050.0,26.0,49.0,2708.0,6113.0,367.0,1101.0,1267.0,1695.0,844.0,2192.0,3036.0,1449.0,1127.0,669.0,351.0,1704.0
2003-04,Phoenix Suns,January,1292.1840438005636,61.0,2933.0,5734.0,20.0,41.0,2216.0,5008.0,307.0,915.0,995.0,1318.0,680.0,1776.0,2456.0,1215.0,921.0,556.0,293.0,1380.0
2003-04,Phoenix Suns,March,1374.665211972903,82.0,3946.0,7723.0,29.0,53.0,2958.0,6671.0,415.0,1202.0,1392.0,1865.0,924.0,2406.0,3330.0,1586.0,1249.0,734.0,383.0,1862.0
2003-04,Phoenix Suns,November,1379.8569254978167,32.0,1541.0,3013.0,12.0,20.0,1161.0,2645.0,152.0,470.0,539.0,705.0,360.0,919.0,1279.0,643.0,453.0,296.0,168.0,735.0
2004-05,Phoenix Suns,April,1555.7564094832264,14.0,677.0,1498.0,12.0,2.0,556.0,1171.0,112.0,315.0,274.0,373.0,171.0,443.0,614.0,314.0,199.0,93.0,97.0,291.0
2004-05,Phoenix Suns,December,1553.9272684214077,46.0,2218.0,5047.0,36.0,10.0,1867.0,3905.0,430.0,1108.0,883.0,1172.0,546.0,1439.0,1985.0,1053.0,614.0,329.0,258.0,871.0
2004-05,Phoenix Suns,February,1577.2826491960661,71.0,3428.0,7859.0,54.0,17.0,2911.0,6058.0,660.0,1697.0,1377.0,1836.0,836.0,2261.0,3097.0,1651.0,981.0,502.0,386.0,1371.0
2004-05,Phoenix Suns,January,1603.4110566604277,57.0,2756.0,6306.0,43.0,14.0,2338.0,4871.0,530.0,1376.0,1100.0,1468.0,678.0,1809.0,2487.0,1318.0,779.0,402.0,322.0,1104.0
2004-05,Phoenix Suns,March,1631.0805130395229,82.0,3956.0,9054.0,62.0,20.0,3351.0,7018.0,796.0,2026.0,1556.0,2080.0,967.0,2652.0,3619.0,1927.0,1125.0,572.0,453.0,1563.0
2004-05,Phoenix Suns,November,1374.5199888787913,29.0,1397.0,3152.0,25.0,4.0,1170.0,2456.0,261.0,674.0,551.0,733.0,351.0,908.0,1259.0,665.0,384.0,191.0,173.0,540.0
2005-06,Phoenix Suns,April,1562.5065325390028,13.0,634.0,1336.0,8.0,5.0,523.0,1131.0,106.0,298.0,184.0,236.0,132.0,425.0,557.0,345.0,172.0,95.0,73.0,288.0
2005-06,Phoenix Suns,December,1546.56123123061,45.0,2215.0,4800.0,29.0,16.0,1865.0,3948.0,418.0,1104.0,652.0,818.0,425.0,1492.0,1917.0,1219.0,602.0,294.0,258.0,968.0
2005-06,Phoenix Suns,February,1538.8970154634455,72.0,3511.0,7806.0,49.0,23.0,3007.0,6288.0,717.0,1822.0,1075.0,1320.0,684.0,2326.0,3010.0,1923.0,955.0,482.0,384.0,1482.0
2005-06,Phoenix Suns,January,1521.2085555060671,55.0,2695.0,5916.0,38.0,17.0,2272.0,4794.0,530.0,1369.0,842.0,1034.0,523.0,1833.0,2356.0,1472.0,753.0,362.0,309.0,1149.0
2005-06,Phoenix Suns,March,1524.2599709489853,82.0,3991.0,8886.0,54.0,28.0,3430.0,7167.0,837.0,2097.0,1189.0,1475.0,778.0,2650.0,3428.0,2179.0,1088.0,549.0,412.0,1683.0
2005-06,Phoenix Suns,November,1591.3369163295092,29.0,1407.0,2991.0,19.0,10.0,1168.0,2529.0,247.0,701.0,408.0,513.0,302.0,972.0,1274.0,765.0,406.0,189.0,181.0,624.0
2006-07,Phoenix Suns,October,1578.8291413232164,14.0,682.0,1492.0,8.0,6.0,550.0,1146.0,130.0,340.0,262.0,326.0,115.0,448.0,563.0,343.0,228.0,93.0,64.0,340.0
2006-07,Phoenix Suns,April,1560.0939318023322,1.0,48.0,106.0,0.0,1.0,40.0,77.0,13.0,30.0,13.0,17.0,4.0,25.0,29.0,29.0,21.0,7.0,5.0,25.0
2006-07,Phoenix Suns,December,1609.130885314818,45.0,2185.0,5023.0,36.0,9.0,1879.0,3758.0,448.0,1117.0,817.0,1010.0,381.0,1442.0,1823.0,1215.0,662.0,294.0,221.0,929.0
2006-07,Phoenix Suns,February,1641.8577985340023,72.0,3501.0,7948.0,54.0,18.0,2981.0,6020.0,692.0,1727.0,1294.0,1612.0,655.0,2274.0,2929.0,1870.0,1070.0,477.0,348.0,1462.0
2006-07,Phoenix Suns,January,1590.1357051923928,58.0,2814.0,6418.0,44.0,14.0,2392.0,4845.0,556.0,1386.0,1078.0,1338.0,532.0,1827.0,2359.0,1522.0,858.0,389.0,270.0,1202.0
2006-07,Phoenix Suns,March,1560.1830803718242,82.0,3981.0,9037.0,61.0,21.0,3388.0,6855.0,785.0,1965.0,1476.0,1827.0,737.0,2583.0,3320.0,2122.0,1189.0,553.0,394.0,1659.0
2006-07,Phoenix Suns,November,1506.9803002513024,29.0,1417.0,3223.0,21.0,8.0,1201.0,2426.0,277.0,705.0,544.0,662.0,241.0,943.0,1184.0,767.0,448.0,186.0,148.0,645.0
2007-08,Phoenix Suns,April,1532.3724927664384,16.0,768.0,1728.0,12.0,4.0,656.0,1362.0,140.0,372.0,276.0,356.0,138.0,538.0,676.0,402.0,235.0,137.0,93.0,304.0
2007-08,Phoenix Suns,December,1516.8287803368146,47.0,2261.0,5133.0,33.0,14.0,1943.0,3951.0,422.0,1104.0,825.0,1050.0,392.0,1515.0,1907.0,1289.0,641.0,354.0,334.0,912.0
2007-08,Phoenix Suns,February,1525.4038399008243,74.0,3572.0,8156.0,50.0,24.0,3063.0,6134.0,634.0,1617.0,1396.0,1775.0,645.0,2396.0,3041.0,1981.0,1075.0,491.0,480.0,1488.0
2007-08,Phoenix Suns,January,1503.7022147840632,58.0,2799.0,6344.0,39.0,19.0,2393.0,4856.0,506.0,1318.0,1052.0,1335.0,498.0,1873.0,2371.0,1557.0,813.0,406.0,402.0,1129.0
2007-08,Phoenix Suns,March,1514.0912047233187,82.0,3956.0,9026.0,55.0,27.0,3392.0,6782.0,694.0,1764.0,1548.0,1977.0,720.0,2683.0,3403.0,2188.0,1184.0,532.0,518.0,1633.0
2007-08,Phoenix Suns,November,1476.0251909419699,31.0,1488.0,3390.0,22.0,9.0,1304.0,2650.0,258.0,698.0,524.0,678.0,269.0,1006.0,1275.0,868.0,419.0,234.0,210.0,590.0
2008-09,Phoenix Suns,October,1439.3439164106112,18.0,869.0,1810.0,11.0,7.0,670.0,1332.0,119.0,306.0,351.0,474.0,148.0,565.0,713.0,362.0,305.0,114.0,95.0,361.0
2008-09,Phoenix Suns,April,1482.150362598649,2.0,96.0,198.0,1.0,1.0,76.0,147.0,13.0,33.0,33.0,48.0,16.0,61.0,77.0,40.0,34.0,7.0,8.0,44.0
2008-09,Phoenix Suns,December,1420.590769430861,45.0,2170.0,4678.0,25.0,20.0,1726.0,3479.0,295.0,764.0,931.0,1224.0,424.0,1425.0,1849.0,980.0,734.0,274.0,223.0,920.0
2008-09,Phoenix Suns,February,1467.251922070329,74.0,3567.0,8065.0,40.0,34.0,3039.0,6030.0,498.0,1307.0,1489.0,1983.0,791.0,2290.0,3081.0,1712.0,1165.0,521.0,374.0,1545.0
2008-09,Phoenix Suns,January,1499.9439436470716,58.0,2794.0,6205.0,33.0,25.0,2311.0,4614.0,373.0,972.0,1210.0,1584.0,592.0,1822.0,2414.0,1312.0,936.0,396.0,287.0,1198.0
2008-09,Phoenix Suns,March,1523.0107658507122,82.0,3951.0,8974.0,46.0,36.0,3373.0,6695.0,553.0,1445.0,1675.0,2251.0,900.0,2520.0,3420.0,1905.0,1288.0,589.0,420.0,1691.0
2008-09,Phoenix Suns,November,1501.2121060363143,30.0,1445.0,3091.0,18.0,12.0,1140.0,2290.0,210.0,533.0,601.0,800.0,279.0,938.0,1217.0,624.0,485.0,196.0,145.0,613.0
2009-010,Phoenix Suns,October,1581.235946941887,21.0,1008.0,2356.0,18.0,3.0,896.0,1862.0,240.0,660.0,324.0,412.0,185.0,765.0,950.0,554.0,282.0,192.0,86.0,397.0
2009-010,Phoenix Suns,April,1624.616638979256,5.0,240.0,526.0,2.0,3.0,202.0,439.0,45.0,145.0,77.0,111.0,47.0,191.0,238.0,131.0,70.0,41.0,15.0,89.0
2009-10,Phoenix Suns,October,1560.0837534127295,17.0,816.0,1904.0,14.0,3.0,712.0,1404.0,178.0,400.0,302.0,415.0,183.0,535.0,718.0,421.0,266.0,94.0,83.0,348.0
2009-10,Phoenix Suns,April,1469.388915247626,2.0,96.0,232.0,2.0,0.0,86.0,164.0,19.0,37.0,41.0,61.0,19.0,64.0,83.0,49.0,37.0,13.0,12.0,45.0
2009-10,Phoenix Suns,December,1466.3543204551436,49.0,2362.0,5391.0,28.0,21.0,1990.0,4096.0,450.0,1096.0,961.0,1243.0,537.0,1526.0,2063.0,1128.0,737.0,284.0,250.0,1025.0
2009-10,Phoenix Suns,February,1426.367249511729,75.0,3610.0,8290.0,49.0,26.0,3064.0,6237.0,660.0,1611.0,1502.0,1944.0,842.0,2395.0,3237.0,1755.0,1119.0,430.0,376.0,1556.0
2009-10,Phoenix Suns,January,1444.339564972533,61.0,2938.0,6667.0,37.0,24.0,2484.0,5092.0,531.0,1311.0,1168.0,1521.0,673.0,1917.0,2590.0,1400.0,909.0,350.0,318.0,1267.0
2009-10,Phoenix Suns,March,1485.3163426151561,82.0,3946.0,9039.0,54.0,28.0,3339.0,6788.0,730.0,1770.0,1631.0,2117.0,910.0,2616.0,3526.0,1912.0,1210.0,479.0,418.0,1713.0
2009-10,Phoenix Suns,November,1420.1732408238408,33.0,1584.0,3630.0,21.0,12.0,1351.0,2723.0,315.0,750.0,613.0,818.0,356.0,1016.0,1372.0,768.0,509.0,199.0,142.0,691.0
2010-11,Phoenix Suns,October,1368.7445127243273,17.0,836.0,1859.0,8.0,9.0,679.0,1430.0,152.0,403.0,349.0,466.0,190.0,476.0,666.0,379.0,244.0,115.0,71.0,362.0
2010-11,Phoenix Suns,December,1429.7675013689184,46.0,2238.0,4848.0,22.0,24.0,1789.0,3790.0,397.0,1048.0,873.0,1137.0,461.0,1362.0,1823.0,1066.0,677.0,289.0,180.0,963.0
2010-11,Phoenix Suns,February,1360.6920271032416,3.0,144.0,308.0,1.0,2.0,117.0,247.0,28.0,69.0,46.0,63.0,31.0,86.0,117.0,56.0,44.0,18.0,15.0,58.0
2010-11,Phoenix Suns,February,1360.6920271032416,74.0,3612.0,7773.0,36.0,38.0,2898.0,6170.0,644.0,1699.0,1333.0,1753.0,742.0,2239.0,2981.0,1752.0,1061.0,482.0,324.0,1511.0
2010-11,Phoenix Suns,January,1545.5696373379233,58.0,2824.0,6103.0,31.0,27.0,2268.0,4805.0,504.0,1336.0,1063.0,1389.0,580.0,1749.0,2329.0,1357.0,833.0,381.0,241.0,1185.0
2010-11,Phoenix Suns,March,1444.0147640269656,82.0,4001.0,8611.0,40.0,42.0,3219.0,6844.0,701.0,1857.0,1472.0,1939.0,821.0,2478.0,3299.0,1945.0,1169.0,545.0,357.0,1666.0
2010-11,Phoenix Suns,November,1451.876902953908,31.0,1513.0,3317.0,14.0,17.0,1225.0,2561.0,265.0,704.0,602.0,794.0,327.0,881.0,1208.0,718.0,460.0,208.0,120.0,663.0
2011-12,Phoenix Suns,April,1353.8051387018184,4.0,192.0,357.0,1.0,3.0,133.0,327.0,22.0,85.0,69.0,82.0,43.0,125.0,168.0,79.0,51.0,24.0,23.0,79.0
2011-12,Phoenix Suns,December,1359.701674605214,20.0,960.0,1832.0,7.0,13.0,707.0,1610.0,129.0,375.0,289.0,374.0,201.0,625.0,826.0,417.0,302.0,137.0,98.0,391.0
2011-12,Phoenix Suns,February,1351.920316644261,51.0,2448.0,4934.0,25.0,26.0,1896.0,4168.0,334.0,977.0,808.0,1073.0,545.0,1571.0,2116.0,1153.0,720.0,346.0,278.0,951.0
2011-12,Phoenix Suns,January,1434.9420970089232,34.0,1632.0,3217.0,14.0,20.0,1239.0,2770.0,232.0,682.0,507.0,656.0,346.0,1057.0,1403.0,756.0,499.0,247.0,178.0,641.0
2012-13,Phoenix Suns,March,1229.2429010934316,82.0,3961.0,7805.0,25.0,57.0,3061.0,6917.0,480.0,1455.0,1203.0,1618.0,959.0,2454.0,3413.0,1855.0,1278.0,659.0,434.0,1688.0
2012-13,Phoenix Suns,March,1406.4542232186157,82.0,3961.0,7805.0,25.0,57.0,3061.0,6917.0,480.0,1455.0,1203.0,1618.0,959.0,2454.0,3413.0,1855.0,1278.0,659.0,434.0,1688.0
2012-13,Phoenix Suns,April,1338.9102315565672,1.0,48.0,85.0,0.0,1.0,32.0,80.0,4.0,21.0,17.0,22.0,11.0,33.0,44.0,16.0,18.0,10.0,12.0,23.0
2012-13,Phoenix Suns,December,1304.4872926964852,46.0,2223.0,4395.0,16.0,30.0,1720.0,3864.0,271.0,820.0,684.0,911.0,510.0,1348.0,1858.0,1016.0,655.0,361.0,253.0,942.0
2012-13,Phoenix Suns,February,1306.1531419895641,74.0,3577.0,6995.0,23.0,51.0,2749.0,6241.0,419.0,1296.0,1078.0,1467.0,873.0,2211.0,3084.0,1658.0,1138.0,597.0,389.0,1535.0
2012-13,Phoenix Suns,January,1437.7563511298526,59.0,2857.0,5581.0,20.0,39.0,2196.0,4966.0,326.0,1003.0,863.0,1159.0,681.0,1775.0,2456.0,1316.0,880.0,455.0,323.0,1232.0
2012-13,Phoenix Suns,November,1434.3167554347906,32.0,1551.0,3116.0,11.0,21.0,1224.0,2724.0,203.0,603.0,465.0,620.0,357.0,919.0,1276.0,707.0,430.0,255.0,178.0,656.0
2013-14,Phoenix Suns,October,1485.9621145567758,17.0,821.0,1729.0,9.0,8.0,643.0,1381.0,158.0,429.0,285.0,384.0,174.0,525.0,699.0,316.0,270.0,145.0,82.0,356.0
2013-14,Phoenix Suns,April,1454.1801680589326,1.0,48.0,104.0,1.0,0.0,43.0,83.0,4.0,19.0,14.0,18.0,11.0,36.0,47.0,18.0,15.0,8.0,5.0,17.0
2013-14,Phoenix Suns,December,1468.5012170736516,46.0,2218.0,4827.0,28.0,18.0,1780.0,3888.0,433.0,1166.0,834.0,1100.0,538.0,1454.0,1992.0,891.0,689.0,389.0,228.0,1001.0
2013-14,Phoenix Suns,February,1448.9231555156352,74.0,3567.0,7799.0,44.0,30.0,2860.0,6187.0,701.0,1875.0,1378.0,1821.0,843.0,2356.0,3199.0,1426.0,1146.0,622.0,342.0,1634.0
2013-14,Phoenix Suns,January,1318.6377567035145,58.0,2799.0,6084.0,34.0,24.0,2238.0,4886.0,536.0,1459.0,1072.0,1413.0,675.0,1838.0,2513.0,1106.0,882.0,487.0,286.0,1276.0
2013-14,Phoenix Suns,March,1411.0526727035021,82.0,3951.0,8629.0,48.0,34.0,3172.0,6845.0,765.0,2055.0,1520.0,2004.0,928.0,2601.0,3529.0,1563.0,1258.0,688.0,374.0,1798.0
2013-14,Phoenix Suns,November,1387.4395164302225,30.0,1445.0,3111.0,19.0,11.0,1149.0,2491.0,290.0,777.0,523.0,704.0,336.0,964.0,1300.0,572.0,483.0,261.0,161.0,640.0
2014-15,Phoenix Suns,October,1372.7032944396058,18.0,874.0,1881.0,10.0,8.0,697.0,1540.0,168.0,469.0,319.0,386.0,183.0,579.0,762.0,371.0,275.0,136.0,75.0,426.0
2014-15,Phoenix Suns,April,1417.7203203404326,2.0,96.0,213.0,2.0,0.0,80.0,169.0,18.0,50.0,35.0,44.0,21.0,69.0,90.0,38.0,21.0,7.0,8.0,46.0
2014-15,Phoenix Suns,December,1410.8322866172957,49.0,2382.0,5231.0,28.0,21.0,1960.0,4230.0,474.0,1320.0,837.0,1060.0,521.0,1567.0,2088.0,1022.0,738.0,426.0,240.0,1090.0
2014-15,Phoenix Suns,February,1454.395790448533,75.0,3640.0,7764.0,38.0,37.0,2936.0,6464.0,654.0,1903.0,1238.0,1622.0,830.0,2433.0,3263.0,1524.0,1145.0,649.0,354.0,1616.0
2014-15,Phoenix Suns,January,1460.7749664855244,60.0,2915.0,6347.0,31.0,29.0,2391.0,5210.0,565.0,1580.0,1000.0,1288.0,658.0,1929.0,2587.0,1241.0,905.0,524.0,300.0,1333.0
2014-15,Phoenix Suns,March,1458.7099978556455,82.0,3976.0,8397.0,39.0,43.0,3178.0,7038.0,698.0,2048.0,1343.0,1767.0,896.0,2643.0,3539.0,1659.0,1238.0,700.0,385.0,1744.0
2014-15,Phoenix Suns,November,1462.2560619881244,34.0,1652.0,3621.0,18.0,16.0,1342.0,2916.0,345.0,923.0,592.0,739.0,360.0,1069.0,1429.0,705.0,504.0,279.0,158.0,773.0
2015-16,Phoenix Suns,October,1193.6814957891936,17.0,816.0,1806.0,8.0,9.0,667.0,1496.0,175.0,445.0,297.0,397.0,190.0,586.0,776.0,342.0,283.0,154.0,69.0,357.0
2015-16,Phoenix Suns,April,1355.7594690012377,3.0,144.0,306.0,2.0,1.0,110.0,264.0,21.0,74.0,65.0,91.0,35.0,121.0,156.0,48.0,51.0,27.0,16.0,67.0
2015-16,Phoenix Suns,December,1175.701774067541,49.0,2357.0,4927.0,14.0,35.0,1836.0,4167.0,451.0,1231.0,804.0,1073.0,517.0,1587.0,2104.0,1007.0,825.0,408.0,192.0,1070.0
2015-16,Phoenix Suns,February,1235.797183222957,75.0,3605.0,7536.0,20.0,55.0,2779.0,6390.0,677.0,1933.0,1301.0,1731.0,837.0,2478.0,3315.0,1542.0,1274.0,574.0,287.0,1709.0
2015-16,Phoenix Suns,January,1399.8843319193124,59.0,2837.0,5940.0,15.0,44.0,2196.0,5016.0,538.0,1489.0,1010.0,1342.0,643.0,1911.0,2554.0,1218.0,1004.0,476.0,233.0,1345.0
2015-16,Phoenix Suns,March,1440.8406193799958,82.0,3941.0,8271.0,23.0,59.0,3051.0,7018.0,738.0,2118.0,1431.0,1905.0,943.0,2733.0,3676.0,1701.0,1410.0,632.0,313.0,1858.0
2015-16,Phoenix Suns,November,1444.4420426820466,35.0,1685.0,3599.0,12.0,23.0,1346.0,3001.0,336.0,886.0,571.0,763.0,371.0,1140.0,1511.0,720.0,590.0,315.0,134.0,751.0
2016-17,Phoenix Suns,October,1201.0361971717405,19.0,927.0,2018.0,6.0,13.0,745.0,1688.0,142.0,430.0,386.0,511.0,215.0,661.0,876.0,347.0,306.0,168.0,84.0,477.0
2016-17,Phoenix Suns,April,1277.6304250866967,4.0,197.0,402.0,0.0,4.0,150.0,345.0,22.0,82.0,80.0,115.0,38.0,141.0,179.0,73.0,66.0,38.0,12.0,117.0
2016-17,Phoenix Suns,December,1268.2482232033542,48.0,2329.0,5106.0,15.0,33.0,1882.0,4190.0,382.0,1110.0,960.0,1228.0,571.0,1566.0,2137.0,877.0,754.0,405.0,205.0,1199.0
2016-17,Phoenix Suns,February,1301.867379014293,76.0,3678.0,8139.0,22.0,54.0,3013.0,6701.0,573.0,1716.0,1540.0,1985.0,883.0,2510.0,3393.0,1476.0,1180.0,624.0,367.0,1891.0
2016-17,Phoenix Suns,January,1290.2409085774352,60.0,2910.0,6425.0,18.0,42.0,2366.0,5263.0,476.0,1384.0,1217.0,1549.0,713.0,1946.0,2659.0,1136.0,942.0,497.0,270.0,1486.0
2016-17,Phoenix Suns,March,1310.8301333610643,82.0,3966.0,8831.0,24.0,58.0,3270.0,7260.0,615.0,1854.0,1676.0,2159.0,976.0,2712.0,3688.0,1604.0,1265.0,673.0,399.0,2030.0
2016-17,Phoenix Suns,November,1331.0390142029732,34.0,1657.0,3610.0,10.0,24.0,1334.0,3006.0,282.0,819.0,660.0,869.0,393.0,1135.0,1528.0,620.0,551.0,298.0,149.0,861.0
2017-18,Phoenix Suns,October,1138.481507178808,23.0,1109.0,2459.0,8.0,15.0,909.0,2057.0,198.0,595.0,443.0,591.0,263.0,809.0,1072.0,454.0,383.0,164.0,120.0,522.0
2017-18,Phoenix Suns,April,1267.6374243027587,7.0,336.0,737.0,3.0,4.0,266.0,608.0,62.0,177.0,143.0,184.0,68.0,263.0,331.0,123.0,128.0,56.0,42.0,173.0
2017-18,Phoenix Suns,December,1220.1067426908646,52.0,2501.0,5455.0,18.0,34.0,1991.0,4497.0,486.0,1440.0,987.0,1297.0,567.0,1734.0,2301.0,1095.0,825.0,356.0,224.0,1157.0
2017-18,Phoenix Suns,February,1285.3310200319174,77.0,3701.0,7991.0,19.0,58.0,2953.0,6712.0,714.0,2144.0,1371.0,1850.0,802.0,2584.0,3386.0,1620.0,1215.0,538.0,351.0,1723.0
2017-18,Phoenix Suns,January,1235.5342249046082,63.0,3029.0,6576.0,19.0,44.0,2414.0,5480.0,576.0,1736.0,1172.0,1563.0,674.0,2111.0,2785.0,1320.0,980.0,431.0,285.0,1424.0
2017-18,Phoenix Suns,March,1257.2119160174843,82.0,3941.0,8522.0,21.0,61.0,3153.0,7141.0,763.0,2286.0,1453.0,1962.0,842.0,2776.0,3618.0,1743.0,1289.0,569.0,370.0,1807.0
2017-18,Phoenix Suns,November,1239.9010650702082,38.0,1829.0,4022.0,14.0,24.0,1469.0,3315.0,334.0,990.0,750.0,988.0,426.0,1296.0,1722.0,775.0,598.0,250.0,184.0,850.0
2018-19,Phoenix Suns,October,1205.6038449920188,22.0,1061.0,2272.0,4.0,18.0,858.0,1866.0,223.0,664.0,333.0,432.0,173.0,702.0,875.0,513.0,363.0,172.0,87.0,519.0
2018-19,Phoenix Suns,April,1202.7111498391525,7.0,336.0,724.0,1.0,6.0,265.0,582.0,72.0,222.0,122.0,154.0,59.0,228.0,287.0,176.0,128.0,48.0,18.0,175.0
2018-19,Phoenix Suns,December,1152.846480961266,53.0,2574.0,5622.0,11.0,42.0,2110.0,4614.0,521.0,1563.0,881.0,1129.0,468.0,1649.0,2117.0,1253.0,842.0,474.0,277.0,1264.0
2018-19,Phoenix Suns,February,1213.5080624513525,77.0,3731.0,8241.0,17.0,60.0,3069.0,6704.0,734.0,2237.0,1369.0,1755.0,708.0,2406.0,3114.0,1834.0,1221.0,694.0,387.0,1829.0
2018-19,Phoenix Suns,January,1205.0849172521816,62.0,3006.0,6584.0,12.0,50.0,2473.0,5413.0,599.0,1826.0,1039.0,1339.0,560.0,1924.0,2484.0,1486.0,980.0,559.0,305.0,1481.0
2018-19,Phoenix Suns,March,1205.9198273287318,82.0,3976.0,8815.0,19.0,63.0,3289.0,7164.0,790.0,2400.0,1447.0,1858.0,748.0,2563.0,3311.0,1957.0,1279.0,735.0,418.0,1932.0
2018-19,Phoenix Suns,November,1230.4187182502008,38.0,1854.0,4007.0,9.0,29.0,1522.0,3327.0,379.0,1123.0,584.0,741.0,340.0,1217.0,1557.0,908.0,613.0,336.0,177.0,891.0
2019-20,Phoenix Suns,October,1449.0716797273583,18.0,869.0,2065.0,8.0,10.0,735.0,1591.0,235.0,636.0,360.0,441.0,154.0,611.0,765.0,496.0,260.0,133.0,70.0,416.0
2019-20,Phoenix Suns,December,1314.266669723459,48.0,2319.0,5424.0,20.0,28.0,1969.0,4249.0,532.0,1538.0,954.0,1172.0,466.0,1627.0,2093.0,1302.0,707.0,374.0,188.0,1084.0
2019-20,Phoenix Suns,February,1305.35207072534,65.0,3135.0,7316.0,26.0,39.0,2650.0,5709.0,727.0,2061.0,1289.0,1560.0,637.0,2163.0,2800.0,1766.0,980.0,507.0,261.0,1439.0
2019-20,Phoenix Suns,January,1294.6094686949814,61.0,2943.0,6830.0,24.0,37.0,2484.0,5361.0,663.0,1905.0,1199.0,1460.0,599.0,2029.0,2628.0,1651.0,920.0,483.0,242.0,1356.0
2019-20,Phoenix Suns,July,1311.3234893010292,73.0,3519.0,8294.0,34.0,39.0,3006.0,6429.0,831.0,2320.0,1451.0,1740.0,712.0,2465.0,3177.0,1987.0,1077.0,559.0,290.0,1609.0
2019-20,Phoenix Suns,March,1343.3108635980914,66.0,3183.0,7441.0,27.0,39.0,2692.0,5789.0,738.0,2093.0,1319.0,1592.0,641.0,2196.0,2837.0,1795.0,998.0,517.0,264.0,1463.0
2019-20,Phoenix Suns,November,1275.223645187846,33.0,1599.0,3771.0,13.0,20.0,1369.0,2970.0,402.0,1144.0,631.0,782.0,315.0,1106.0,1421.0,933.0,482.0,259.0,120.0,747.0
2020-21,Phoenix Suns,April,1464.8296908950476,72.0,3496.0,8300.0,51.0,21.0,3118.0,6357.0,940.0,2490.0,1124.0,1347.0,630.0,2462.0,3092.0,1939.0,902.0,517.0,312.0,1374.0
2020-21,Phoenix Suns,December,1489.0880834350828,18.0,884.0,1988.0,10.0,8.0,727.0,1582.0,245.0,681.0,289.0,347.0,148.0,650.0,798.0,471.0,242.0,113.0,77.0,377.0
2020-21,Phoenix Suns,February,1462.3185938599042,47.0,2281.0,5342.0,33.0,14.0,2008.0,4120.0,605.0,1613.0,721.0,867.0,398.0,1645.0,2043.0,1271.0,616.0,316.0,197.0,915.0
2020-21,Phoenix Suns,January,1634.024782995194,33.0,1604.0,3741.0,22.0,11.0,1399.0,2896.0,439.0,1171.0,504.0,605.0,274.0,1160.0,1434.0,888.0,424.0,215.0,141.0,653.0
